ALGORITMO,NPROC,QUANTUM,RODADA,TME
../main_ljf,40,20,13,18775.900000
../main_ljf,40,20,14,17407.450000
../main_ljf,40,20,15,16969.700000
../main_ljf,40,20,16,16828.975000
../main_ljf,40,20,17,15293.900000
../main_ljf,40,20,18,20451.150000
../main_ljf,40,20,19,21235.900000
../main_ljf,40,20,20,14998.150000
../main_ljf,40,20,21,15027.925000
../main_ljf,40,20,22,14229.950000
../main_ljf,40,20,23,15647.950000
../main_ljf,40,20,24,16283.725000
../main_ljf,40,20,25,12992.200000
../main_ljf,40,20,26,16146.750000
../main_ljf,40,20,27,16449.150000
../main_ljf,40,20,28,16338.575000
../main_ljf,40,20,29,16942.325000
../main_ljf,40,20,30,17467.650000
../main_ljf,50,20,1,20772.160000
../main_ljf,50,20,2,21115.840000
../main_ljf,50,20,3,21531.360000
../main_ljf,50,20,4,21739.900000
../main_ljf,50,20,5,21245.200000
../main_ljf,50,20,6,20713.180000
../main_ljf,50,20,7,20665.940000
../main_ljf,50,20,8,22131.900000
../main_ljf,50,20,9,21208.900000
../main_ljf,50,20,10,25009.380000
../main_ljf,50,20,11,20680.020000
../main_ljf,50,20,12,20537.240000
../main_ljf,50,20,13,22035.380000
../main_ljf,50,20,14,21064.700000
../main_ljf,50,20,15,20054.980000
../main_ljf,50,20,16,23734.100000
../main_ljf,50,20,17,21504.620000
../main_ljf,50,20,18,26157.840000
../main_ljf,50,20,19,19788.260000
../main_ljf,50,20,20,20823.080000
../main_ljf,50,20,21,18949.640000
../main_ljf,50,20,22,27330.440000
../main_ljf,50,20,23,22785.900000
../main_ljf,50,20,24,23443.340000
../main_ljf,50,20,25,22307.660000
../main_ljf,50,20,26,23614.240000
../main_ljf,50,20,27,23312.840000
../main_ljf,50,20,28,21820.380000
../main_ljf,50,20,29,20618.600000
../main_ljf,50,20,30,19741.000000
../main_ljf,60,20,1,27674.800000
../main_ljf,60,20,2,21739.016667
../main_ljf,60,20,3,25303.900000
../main_ljf,60,20,4,25205.350000
../main_ljf,60,20,5,27430.416667
../main_ljf,60,20,6,25705.700000
../main_ljf,60,20,7,26284.550000
../main_ljf,60,20,8,26721.733333
../main_ljf,60,20,9,25622.316667
../main_ljf,60,20,10,27959.150000
../main_ljf,60,20,11,24906.150000
../main_ljf,60,20,12,24448.550000
../main_ljf,60,20,13,28649.783333
../main_ljf,60,20,14,25481.883333
../main_ljf,60,20,15,25941.633333
../main_ljf,60,20,16,26985.566667
../main_ljf,60,20,17,21997.866667
../main_ljf,60,20,18,28494.383333
../main_ljf,60,20,19,29383.366667
../main_ljf,60,20,20,26213.566667
../main_ljf,60,20,21,28512.633333
../main_ljf,60,20,22,26941.400000
../main_ljf,60,20,23,29271.300000
../main_ljf,60,20,24,28992.883333
../main_ljf,60,20,25,21684.216667
../main_ljf,60,20,26,29988.233333
../main_ljf,60,20,27,25616.616667
../main_ljf,60,20,28,26984.050000
../main_ljf,60,20,29,29527.716667
../main_ljf,60,20,30,24164.166667
../main_ljf,70,20,1,30943.300000
../main_ljf,70,20,2,30162.142857
../main_ljf,70,20,3,34933.014286
../main_ljf,70,20,4,32609.471429
../main_ljf,70,20,5,30294.485714
../main_ljf,70,20,6,33937.785714
../main_ljf,70,20,7,35101.000000
../main_ljf,70,20,8,29305.400000
../main_ljf,70,20,9,26777.342857
../main_ljf,70,20,10,25876.414286
../main_ljf,70,20,11,34602.628571
../main_ljf,70,20,12,25262.671429
../main_ljf,70,20,13,33412.757143
../main_ljf,70,20,14,33924.442857
../main_ljf,70,20,15,28562.400000
../main_ljf,70,20,16,30526.142857
../main_ljf,70,20,17,31848.957143
../main_ljf,70,20,18,29212.942857
../main_ljf,70,20,19,32754.657143
../main_ljf,70,20,20,28161.542857
../main_ljf,70,20,21,31676.642857
../main_ljf,70,20,22,28801.871429
../main_ljf,70,20,23,26369.000000
../main_ljf,70,20,24,32119.657143
../main_ljf,70,20,25,31850.200000
../main_ljf,70,20,26,31004.400000
../main_ljf,70,20,27,31199.357143
../main_ljf,70,20,28,32242.571429
../main_ljf,70,20,29,32863.628571
../main_ljf,70,20,30,26441.171429
../main_ljf,80,20,1,30543.850000
../main_ljf,80,20,2,34457.337500
../main_ljf,80,20,3,35031.450000
../main_ljf,80,20,4,37159.762500
../main_ljf,80,20,5,39113.462500
../main_ljf,80,20,6,31968.925000
../main_ljf,80,20,7,38277.650000
../main_ljf,80,20,8,40703.650000
../main_ljf,80,20,9,35871.800000
../main_ljf,80,20,10,33227.350000
../main_ljf,80,20,11,34947.662500
../main_ljf,80,20,12,34500.287500
../main_ljf,80,20,13,31091.612500
../main_ljf,80,20,14,43908.950000
../main_ljf,80,20,15,35687.962500
../main_ljf,80,20,16,32460.937500
../main_ljf,80,20,17,39823.637500
../main_ljf,80,20,18,41391.125000
../main_ljf,80,20,19,39692.825000
../main_ljf,80,20,20,33882.075000
../main_ljf,80,20,21,40830.400000
../main_ljf,80,20,22,37867.175000
../main_ljf,80,20,23,36029.700000
../main_ljf,80,20,24,30327.487500
../main_ljf,80,20,25,35492.075000
../main_ljf,80,20,26,38213.262500
../main_ljf,80,20,27,32787.100000
../main_ljf,80,20,28,37035.412500
../main_ljf,80,20,29,37427.912500
../main_ljf,80,20,30,35025.700000
../main_ljf,90,20,1,48595.355556
../main_ljf,90,20,2,39789.333333
../main_ljf,90,20,3,43519.466667
../main_ljf,90,20,4,45596.522222
../main_ljf,90,20,5,48839.055556
../main_ljf,90,20,6,39428.322222
../main_ljf,90,20,7,35265.588889
../main_ljf,90,20,8,41932.888889
../main_ljf,90,20,9,42302.555556
../main_ljf,90,20,10,37956.022222
../main_ljf,90,20,11,47593.844444
../main_ljf,90,20,12,48709.822222
../main_ljf,90,20,13,39418.888889
../main_ljf,90,20,14,39048.133333
../main_ljf,90,20,15,43360.311111
../main_ljf,90,20,16,44139.511111
../main_ljf,90,20,17,44055.577778
../main_ljf,90,20,18,48205.844444
../main_ljf,90,20,19,39979.311111
../main_ljf,90,20,20,41598.011111
../main_ljf,90,20,21,38399.000000
../main_ljf,90,20,22,42853.033333
../main_ljf,90,20,23,32677.611111
../main_ljf,90,20,24,48102.966667
../main_ljf,90,20,25,38627.377778
../main_ljf,90,20,26,44103.700000
../main_ljf,90,20,27,41103.488889
../main_ljf,90,20,28,41319.622222
../main_ljf,90,20,29,41551.188889
../main_ljf,90,20,30,43156.400000
../main_ljf,100,20,1,41164.610000
../main_ljf,100,20,2,47600.000000
../main_ljf,100,20,3,53803.380000
../main_ljf,100,20,4,37496.290000
../main_ljf,100,20,5,45666.430000
../main_ljf,100,20,6,47489.100000
../main_ljf,100,20,7,45958.220000
../main_ljf,100,20,8,42550.710000
../main_ljf,100,20,9,50805.250000
../main_ljf,100,20,10,47547.980000
../main_ljf,100,20,11,44365.780000
../main_ljf,100,20,12,46707.970000
../main_ljf,100,20,13,52237.190000
../main_ljf,100,20,14,47283.100000
../main_ljf,100,20,15,45786.820000
../main_ljf,100,20,16,47629.020000
../main_ljf,100,20,17,50803.000000
../main_ljf,100,20,18,47657.400000
../main_ljf,100,20,19,49296.630000
../main_ljf,100,20,20,46412.000000
../main_ljf,100,20,21,50897.740000
../main_ljf,100,20,22,47705.480000
../main_ljf,100,20,23,42139.640000
../main_ljf,100,20,24,47945.930000
../main_ljf,100,20,25,45153.890000
../main_ljf,100,20,26,58578.040000
../main_ljf,100,20,27,44568.580000
../main_ljf,100,20,28,46462.220000
../main_ljf,100,20,29,48829.700000
../main_ljf,100,20,30,46964.360000
../main_ljf,10,30,1,3695.600000
../main_ljf,10,30,2,3065.200000
../main_ljf,10,30,3,1685.800000
../main_ljf,10,30,4,3080.500000
../main_ljf,10,30,5,1899.900000
../main_ljf,10,30,6,3150.500000
../main_ljf,10,30,7,2897.900000
../main_ljf,10,30,8,3153.100000
../main_ljf,10,30,9,2172.400000
../main_ljf,10,30,10,3325.400000
../main_ljf,10,30,11,3803.900000
../main_ljf,10,30,12,2420.100000
../main_ljf,10,30,13,2211.100000
../main_ljf,10,30,14,2520.400000
../main_ljf,10,30,15,2385.400000
../main_ljf,10,30,16,2302.200000
../main_ljf,10,30,17,2257.800000
../main_ljf,10,30,18,2187.300000
../main_ljf,10,30,19,2346.100000
../main_ljf,10,30,20,2883.100000
../main_ljf,10,30,21,2513.400000
../main_ljf,10,30,22,3621.300000
../main_ljf,10,30,23,3487.900000
../main_ljf,10,30,24,2525.300000
../main_ljf,10,30,25,1797.800000
../main_ljf,10,30,26,2131.700000
../main_ljf,10,30,27,3514.500000
../main_ljf,10,30,28,2678.100000
../main_ljf,10,30,29,2637.600000
../main_ljf,10,30,30,1251.400000
../main_ljf,20,30,1,7228.750000
../main_ljf,20,30,2,4936.650000
../main_ljf,20,30,3,5879.300000
../main_ljf,20,30,4,5216.600000
../main_ljf,20,30,5,7508.550000
../main_ljf,20,30,6,7453.200000
../main_ljf,20,30,7,4221.150000
../main_ljf,20,30,8,6364.150000
../main_ljf,20,30,9,5157.250000
../main_ljf,20,30,10,6568.600000
../main_ljf,20,30,11,5349.300000
../main_ljf,20,30,12,7633.450000
../main_ljf,20,30,13,5146.550000
../main_ljf,20,30,14,6936.150000
../main_ljf,20,30,15,6076.800000
../main_ljf,20,30,16,6864.300000
../main_ljf,20,30,17,8224.900000
../main_ljf,20,30,18,6069.650000
../main_ljf,20,30,19,5171.950000
../main_ljf,20,30,20,4297.550000
../main_ljf,20,30,21,5599.100000
../main_ljf,20,30,22,6016.550000
../main_ljf,20,30,23,4593.600000
../main_ljf,20,30,24,5832.650000
../main_ljf,20,30,25,5473.400000
../main_ljf,20,30,26,5200.050000
../main_ljf,20,30,27,5884.750000
../main_ljf,20,30,28,6313.850000
../main_ljf,20,30,29,4689.000000
../main_ljf,20,30,30,4141.950000
../main_ljf,30,30,1,9762.866667
../main_ljf,30,30,2,9530.200000
../main_ljf,30,30,3,8152.133333
../main_ljf,30,30,4,9041.766667
../main_ljf,30,30,5,9240.033333
../main_ljf,30,30,6,9372.666667
../main_ljf,30,30,7,7795.533333
../main_ljf,30,30,8,9619.900000
../main_ljf,30,30,9,10520.866667
../main_ljf,30,30,10,9543.733333
../main_ljf,30,30,11,8075.633333
../main_ljf,30,30,12,8654.266667
../main_ljf,30,30,13,7793.533333
../main_ljf,30,30,14,11211.433333
../main_ljf,30,30,15,8715.466667
../main_ljf,30,30,16,9041.466667
../main_ljf,30,30,17,7550.033333
../main_ljf,30,30,18,10281.833333
../main_ljf,30,30,19,8749.866667
../main_ljf,30,30,20,8253.100000
../main_ljf,30,30,21,9954.866667
../main_ljf,30,30,22,7465.800000
../main_ljf,30,30,23,8499.866667
../main_ljf,30,30,24,9645.666667
../main_ljf,30,30,25,8279.933333
../main_ljf,30,30,26,9674.300000
../main_ljf,30,30,27,9315.333333
../main_ljf,30,30,28,6891.266667
../main_ljf,30,30,29,10870.233333
../main_ljf,30,30,30,8233.433333
../main_ljf,40,30,1,10752.600000
../main_ljf,40,30,2,9743.700000
../main_ljf,40,30,3,10920.975000
../main_ljf,40,30,4,10409.075000
../main_ljf,40,30,5,14056.100000
../main_ljf,40,30,6,12858.750000
../main_ljf,40,30,7,11820.125000
../main_ljf,40,30,8,13295.350000
../main_ljf,40,30,9,11797.525000
../main_ljf,40,30,10,9455.825000
../main_ljf,40,30,11,14319.575000
../main_ljf,40,30,12,10079.700000
../main_ljf,40,30,13,11152.700000
../main_ljf,40,30,14,11699.650000
../main_ljf,40,30,15,10072.150000
../main_ljf,40,30,16,12177.375000
../main_ljf,40,30,17,12343.950000
../main_ljf,40,30,18,11377.725000
../main_ljf,40,30,19,14451.300000
../main_ljf,40,30,20,12302.150000
../main_ljf,40,30,21,14161.950000
../main_ljf,40,30,22,11705.125000
../main_ljf,40,30,23,12607.525000
../main_ljf,40,30,24,12340.700000
../main_ljf,40,30,25,11855.950000
../main_ljf,40,30,26,13365.750000
../main_ljf,40,30,27,11136.750000
../main_ljf,40,30,28,13247.450000
../main_ljf,40,30,29,9447.700000
../main_ljf,40,30,30,12465.150000
../main_ljf,50,30,1,11124.600000
../main_ljf,50,30,2,11727.200000
../main_ljf,50,30,3,12305.900000
../main_ljf,50,30,4,15587.460000
../main_ljf,50,30,5,14558.560000
../main_ljf,50,30,6,14793.380000
../main_ljf,50,30,7,14768.140000
../main_ljf,50,30,8,19345.440000
../main_ljf,50,30,9,13383.340000
../main_ljf,50,30,10,15985.040000
../main_ljf,50,30,11,16896.620000
../main_ljf,50,30,12,17071.720000
../main_ljf,50,30,13,14688.580000
../main_ljf,50,30,14,13152.280000
../main_ljf,50,30,15,17160.780000
../main_ljf,50,30,16,14418.500000
../main_ljf,50,30,17,14431.200000
../main_ljf,50,30,18,14498.640000
../main_ljf,50,30,19,17422.960000
../main_ljf,50,30,20,12287.440000
../main_ljf,50,30,21,14121.700000
../main_ljf,50,30,22,13157.220000
../main_ljf,50,30,23,14373.640000
../main_ljf,50,30,24,13267.160000
../main_ljf,50,30,25,16705.180000
../main_ljf,50,30,26,13716.900000
../main_ljf,50,30,27,11920.300000
../main_ljf,50,30,28,18177.620000
../main_ljf,50,30,29,17159.560000
../main_ljf,50,30,30,15767.520000
../main_ljf,60,30,1,19378.166667
../main_ljf,60,30,2,19136.883333
../main_ljf,60,30,3,17884.883333
../main_ljf,60,30,4,21136.000000
../main_ljf,60,30,5,18118.716667
../main_ljf,60,30,6,18986.483333
../main_ljf,60,30,7,21005.716667
../main_ljf,60,30,8,20515.400000
../main_ljf,60,30,9,15447.733333
../main_ljf,60,30,10,21693.283333
../main_ljf,60,30,11,18697.750000
../main_ljf,60,30,12,19771.683333
../main_ljf,60,30,13,17737.650000
../main_ljf,60,30,14,17710.566667
../main_ljf,60,30,15,18274.583333
../main_ljf,60,30,16,16505.733333
../main_ljf,60,30,17,20893.733333
../main_ljf,60,30,18,16649.000000
../main_ljf,60,30,19,17632.600000
../main_ljf,60,30,20,21014.750000
../main_ljf,60,30,21,24276.150000
../main_ljf,60,30,22,21236.616667
../main_ljf,60,30,23,22238.650000
../main_ljf,60,30,24,22129.083333
../main_ljf,60,30,25,17762.666667
../main_ljf,60,30,26,18014.683333
../main_ljf,60,30,27,18241.966667
../main_ljf,60,30,28,21460.500000
../main_ljf,60,30,29,18780.366667
../main_ljf,60,30,30,19726.933333
../main_ljf,70,30,1,21494.142857
../main_ljf,70,30,2,21163.771429
../main_ljf,70,30,3,26286.942857
../main_ljf,70,30,4,24429.142857
../main_ljf,70,30,5,24710.271429
../main_ljf,70,30,6,23659.571429
../main_ljf,70,30,7,19760.114286
../main_ljf,70,30,8,23817.514286
../main_ljf,70,30,9,20423.100000
../main_ljf,70,30,10,21936.957143
../main_ljf,70,30,11,19791.014286
../main_ljf,70,30,12,21936.371429
../main_ljf,70,30,13,22427.042857
../main_ljf,70,30,14,25085.242857
../main_ljf,70,30,15,24348.314286
../main_ljf,70,30,16,23766.171429
../main_ljf,70,30,17,22923.614286
../main_ljf,70,30,18,21340.857143
../main_ljf,70,30,19,21982.357143
../main_ljf,70,30,20,19819.728571
../main_ljf,70,30,21,23555.500000
../main_ljf,70,30,22,24202.771429
../main_ljf,70,30,23,21452.942857
../main_ljf,70,30,24,25809.471429
../main_ljf,70,30,25,22793.100000
../main_ljf,70,30,26,23220.171429
../main_ljf,70,30,27,22467.371429
../main_ljf,70,30,28,18670.600000
../main_ljf,70,30,29,26504.871429
../main_ljf,70,30,30,21925.257143
../main_ljf,80,30,1,24554.925000
../main_ljf,80,30,2,25413.312500
../main_ljf,80,30,3,23129.362500
../main_ljf,80,30,4,23526.312500
../main_ljf,80,30,5,25236.112500
../main_ljf,80,30,6,24801.550000
../main_ljf,80,30,7,25628.612500
../main_ljf,80,30,8,25336.237500
../main_ljf,80,30,9,29786.612500
../main_ljf,80,30,10,24282.812500
../main_ljf,80,30,11,28348.450000
../main_ljf,80,30,12,25353.112500
../main_ljf,80,30,13,23009.475000
../main_ljf,80,30,14,25654.075000
../main_ljf,80,30,15,31035.000000
../main_ljf,80,30,16,21483.787500
../main_ljf,80,30,17,25312.512500
../main_ljf,80,30,18,26500.350000
../main_ljf,80,30,19,28836.012500
../main_ljf,80,30,20,26415.500000
../main_ljf,80,30,21,26012.050000
../main_ljf,80,30,22,27816.912500
../main_ljf,80,30,23,23790.287500
../main_ljf,80,30,24,30329.900000
../main_ljf,80,30,25,23380.325000
../main_ljf,80,30,26,29349.937500
../main_ljf,80,30,27,24911.800000
../main_ljf,80,30,28,22647.862500
../main_ljf,80,30,29,25626.512500
../main_ljf,80,30,30,27362.625000
../main_ljf,90,30,1,26348.200000
../main_ljf,90,30,2,32928.300000
../main_ljf,90,30,3,32222.977778
../main_ljf,90,30,4,24957.555556
../main_ljf,90,30,5,28591.000000
../main_ljf,90,30,6,33447.388889
../main_ljf,90,30,7,33340.800000
../main_ljf,90,30,8,30522.500000
../main_ljf,90,30,9,30823.911111
../main_ljf,90,30,10,25140.788889
../main_ljf,90,30,11,32371.033333
../main_ljf,90,30,12,33318.811111
../main_ljf,90,30,13,32977.955556
../main_ljf,90,30,14,26160.466667
../main_ljf,90,30,15,26434.400000
../main_ljf,90,30,16,26067.900000
../main_ljf,90,30,17,29053.444444
../main_ljf,90,30,18,32412.266667
../main_ljf,90,30,19,30041.400000
../main_ljf,90,30,20,32361.277778
../main_ljf,90,30,21,27364.777778
../main_ljf,90,30,22,26121.111111
../main_ljf,90,30,23,31232.533333
../main_ljf,90,30,24,32474.244444
../main_ljf,90,30,25,26362.500000
../main_ljf,90,30,26,28175.844444
../main_ljf,90,30,27,28760.011111
../main_ljf,90,30,28,25383.088889
../main_ljf,90,30,29,32265.677778
../main_ljf,90,30,30,30651.077778
../main_ljf,100,30,1,29801.750000
../main_ljf,100,30,2,31603.190000
../main_ljf,100,30,3,35496.740000
../main_ljf,100,30,4,29792.910000
../main_ljf,100,30,5,31577.270000
../main_ljf,100,30,6,33678.610000
../main_ljf,100,30,7,34417.390000
../main_ljf,100,30,8,27945.430000
../main_ljf,100,30,9,25629.360000
../main_ljf,100,30,10,37634.340000
../main_ljf,100,30,11,36264.880000
../main_ljf,100,30,12,37299.760000
../main_ljf,100,30,13,32021.360000
../main_ljf,100,30,14,28597.220000
../main_ljf,100,30,15,34052.180000
../main_ljf,100,30,16,32830.020000
../main_ljf,100,30,17,33276.510000
../main_ljf,100,30,18,36093.220000
../main_ljf,100,30,19,29020.790000
../main_ljf,100,30,20,27278.010000
../main_ljf,100,30,21,42059.790000
../main_ljf,100,30,22,31195.620000
../main_ljf,100,30,23,31810.710000
../main_ljf,100,30,24,38379.900000
../main_ljf,100,30,25,35679.770000
../main_ljf,100,30,26,36333.880000
../main_ljf,100,30,27,37041.430000
../main_ljf,100,30,28,30911.400000
../main_ljf,100,30,29,35351.360000
../main_ljf,100,30,30,33803.270000
../main_prio_static,10,10,1,3745.600000
../main_prio_static,10,10,2,4213.100000
../main_prio_static,10,10,3,5978.100000
../main_prio_static,10,10,4,2982.300000
../main_prio_static,10,10,5,6991.200000
../main_prio_static,10,10,6,6469.600000
../main_prio_static,10,10,7,5721.400000
../main_prio_static,10,10,8,6257.500000
../main_prio_static,10,10,9,3655.000000
../main_prio_static,10,10,10,4808.800000
../main_prio_static,10,10,11,6013.500000
../main_prio_static,10,10,12,5249.300000
../main_prio_static,10,10,13,4846.000000
../main_prio_static,10,10,14,5768.800000
../main_prio_static,10,10,15,6564.000000
../main_prio_static,10,10,16,6402.800000
../main_prio_static,10,10,17,6128.200000
../main_prio_static,10,10,18,5766.400000
../main_prio_static,10,10,19,4770.600000
../main_prio_static,10,10,20,5179.700000
../main_prio_static,10,10,21,5582.100000
../main_prio_static,10,10,22,5987.600000
../main_prio_static,10,10,23,5501.300000
../main_prio_static,10,10,24,5359.600000
../main_prio_static,10,10,25,3915.900000
../main_prio_static,10,10,26,3889.600000
../main_prio_static,10,10,27,5516.700000
../main_prio_static,10,10,28,6836.800000
../main_prio_static,10,10,29,5757.100000
../main_prio_static,10,10,30,3685.700000
../main_prio_static,20,10,1,12653.800000
../main_prio_static,20,10,2,13875.800000
../main_prio_static,20,10,3,14623.000000
../main_prio_static,20,10,4,10910.750000
../main_prio_static,20,10,5,9000.050000
../main_prio_static,20,10,6,12285.400000
../main_prio_static,20,10,7,11981.350000
../main_prio_static,20,10,8,15849.250000
../main_prio_static,20,10,9,11340.550000
../main_prio_static,20,10,10,14763.350000
../main_prio_static,20,10,11,8418.600000
../main_prio_static,20,10,12,9754.500000
../main_prio_static,20,10,13,13070.150000
../main_prio_static,20,10,14,11665.500000
../main_prio_static,20,10,15,13789.250000
../main_prio_static,20,10,16,9906.200000
../main_prio_static,20,10,17,13716.050000
../main_prio_static,20,10,18,12669.600000
../main_prio_static,20,10,19,11733.750000
../main_prio_static,20,10,20,12170.500000
../main_prio_static,20,10,21,13056.400000
../main_prio_static,20,10,22,14037.550000
../main_prio_static,20,10,23,9743.000000
../main_prio_static,20,10,24,12852.450000
../main_prio_static,20,10,25,12058.800000
../main_prio_static,20,10,26,10388.950000
../main_prio_static,20,10,27,10851.650000
../main_prio_static,20,10,28,10024.650000
../main_prio_static,20,10,29,11748.050000
../main_prio_static,20,10,30,14353.450000
../main_prio_static,30,10,1,18919.633333
../main_prio_static,30,10,2,20534.100000
../main_prio_static,30,10,3,14932.400000
../main_prio_static,30,10,4,23566.766667
../main_prio_static,30,10,5,17829.366667
../main_prio_static,30,10,6,21734.900000
../main_prio_static,30,10,7,18828.466667
../main_prio_static,30,10,8,17481.000000
../main_prio_static,30,10,9,18808.133333
../main_prio_static,30,10,10,18976.933333
../main_prio_static,30,10,11,19606.100000
../main_prio_static,30,10,12,18222.133333
../main_prio_static,30,10,13,20507.700000
../main_prio_static,30,10,14,20953.100000
../main_prio_static,30,10,15,18552.000000
../main_prio_static,30,10,16,22842.166667
../main_prio_static,30,10,17,21792.266667
../main_prio_static,30,10,18,14666.633333
../main_prio_static,30,10,19,17438.966667
../main_prio_static,30,10,20,14749.066667
../main_prio_static,30,10,21,22677.800000
../main_prio_static,30,10,22,22431.466667
../main_prio_static,30,10,23,21782.366667
../main_prio_static,30,10,24,21433.666667
../main_prio_static,30,10,25,20762.466667
../main_prio_static,30,10,26,16829.500000
../main_prio_static,30,10,27,20581.333333
../main_prio_static,30,10,28,21941.000000
../main_prio_static,30,10,29,17378.766667
../main_prio_static,30,10,30,18296.066667
../main_prio_static,40,10,1,24089.850000
../main_prio_static,40,10,2,23750.975000
../main_prio_static,40,10,3,28815.450000
../main_prio_static,40,10,4,27635.225000
../main_prio_static,40,10,5,31650.975000
../main_prio_static,40,10,6,29351.675000
../main_prio_static,40,10,7,30416.200000
../main_prio_static,40,10,8,27733.325000
../main_prio_static,40,10,9,27804.425000
../main_prio_static,40,10,10,27404.775000
../main_prio_static,40,10,11,31725.425000
../main_prio_static,40,10,12,31479.875000
../main_prio_static,40,10,13,27706.750000
../main_prio_static,40,10,14,32419.900000
../main_prio_static,40,10,15,29351.825000
../main_prio_static,40,10,16,26633.425000
../main_prio_static,40,10,17,22733.900000
../main_prio_static,40,10,18,23327.825000
../main_prio_static,40,10,19,28171.825000
../main_prio_static,40,10,20,28708.125000
../main_prio_static,40,10,21,26876.225000
../main_prio_static,40,10,22,30125.825000
../main_prio_static,40,10,23,28226.300000
../main_prio_static,40,10,24,25927.225000
../main_prio_static,40,10,25,21105.075000
../main_prio_static,40,10,26,33487.650000
../main_prio_static,40,10,27,20738.050000
../main_prio_static,40,10,28,34442.925000
../main_prio_static,40,10,29,30304.200000
../main_prio_static,40,10,30,25884.950000
../main_prio_static,50,10,1,41101.860000
../main_prio_static,50,10,2,38882.400000
../main_prio_static,50,10,3,37177.320000
../main_prio_static,50,10,4,36412.180000
../main_prio_static,50,10,5,31543.340000
../main_prio_static,50,10,6,42497.500000
../main_prio_static,50,10,7,40741.540000
../main_prio_static,50,10,8,38241.480000
../main_prio_static,50,10,9,35171.520000
../main_prio_static,50,10,10,37374.420000
../main_prio_static,50,10,11,35648.060000
../main_prio_static,50,10,12,39260.860000
../main_prio_static,50,10,13,34549.000000
../main_prio_static,50,10,14,35793.020000
../main_prio_static,50,10,15,38090.000000
../main_prio_static,50,10,16,30438.820000
../main_prio_static,50,10,17,39295.920000
../main_prio_static,50,10,18,36963.320000
../main_prio_static,50,10,19,30357.620000
../main_prio_static,50,10,20,33138.880000
../main_prio_static,50,10,21,34438.960000
../main_prio_static,50,10,22,39812.460000
../main_prio_static,50,10,23,35861.340000
../main_prio_static,50,10,24,35692.440000
../main_prio_static,50,10,25,32406.320000
../main_prio_static,50,10,26,36061.120000
../main_prio_static,50,10,27,36086.900000
../main_prio_static,50,10,28,41631.920000
../main_prio_static,50,10,29,37813.200000
../main_prio_static,50,10,30,35445.340000
../main_prio_static,60,10,1,43521.450000
../main_prio_static,60,10,2,37488.366667
../main_prio_static,60,10,3,36337.916667
../main_prio_static,60,10,4,43860.966667
../main_prio_static,60,10,5,41741.350000
../main_prio_static,60,10,6,44605.750000
../main_prio_static,60,10,7,38814.400000
../main_prio_static,60,10,8,51168.133333
../main_prio_static,60,10,9,48182.583333
../main_prio_static,60,10,10,43963.716667
../main_prio_static,60,10,11,41526.666667
../main_prio_static,60,10,12,44531.566667
../main_prio_static,60,10,13,46122.966667
../main_prio_static,60,10,14,32698.400000
../main_prio_static,60,10,15,44621.650000
../main_prio_static,60,10,16,45567.866667
../main_prio_static,60,10,17,43984.533333
../main_prio_static,60,10,18,43624.650000
../main_prio_static,60,10,19,47082.066667
../main_prio_static,60,10,20,38030.066667
../main_prio_static,60,10,21,49609.350000
../main_prio_static,60,10,22,48506.966667
../main_prio_static,60,10,23,48441.166667
../main_prio_static,60,10,24,48034.500000
../main_prio_static,60,10,25,41864.950000
../main_prio_static,60,10,26,42669.583333
../main_prio_static,60,10,27,48370.366667
../main_prio_static,60,10,28,50264.016667
../main_prio_static,60,10,29,46607.066667
../main_prio_static,60,10,30,41414.966667
../main_prio_static,70,10,1,61119.685714
../main_prio_static,70,10,2,55223.257143
../main_prio_static,70,10,3,57482.442857
../main_prio_static,70,10,4,59847.700000
../main_prio_static,70,10,5,54011.871429
../main_prio_static,70,10,6,55126.900000
../main_prio_static,70,10,7,52930.671429
../main_prio_static,70,10,8,54705.214286
../main_prio_static,70,10,9,45494.557143
../main_prio_static,70,10,10,51169.185714
../main_prio_static,70,10,11,50942.100000
../main_prio_static,70,10,12,54518.857143
../main_prio_static,70,10,13,51324.414286
../main_prio_static,70,10,14,48924.328571
../main_prio_static,70,10,15,61762.485714
../main_prio_static,70,10,16,45368.728571
../main_prio_static,70,10,17,51372.185714
../main_prio_static,70,10,18,53060.028571
../main_prio_static,70,10,19,66949.614286
../main_prio_static,70,10,20,56128.000000
../main_prio_static,70,10,21,53787.485714
../main_prio_static,70,10,22,51194.257143
../main_prio_static,70,10,23,50742.157143
../main_prio_static,70,10,24,61751.042857
../main_prio_static,70,10,25,54150.014286
../main_prio_static,70,10,26,46274.528571
../main_prio_static,70,10,27,59265.914286
../main_prio_static,70,10,28,48009.200000
../main_prio_static,70,10,29,61458.014286
../main_prio_static,70,10,30,44867.142857
../main_prio_static,80,10,1,64585.775000
../main_prio_static,80,10,2,70078.050000
../main_prio_static,80,10,3,64852.050000
../main_prio_static,80,10,4,61676.050000
../main_prio_static,80,10,5,58556.000000
../main_prio_static,80,10,6,55170.900000
../main_prio_static,80,10,7,73807.025000
../main_prio_static,80,10,8,65204.287500
../main_prio_static,80,10,9,65338.012500
../main_prio_static,80,10,10,61754.212500
../main_prio_static,80,10,11,68760.725000
../main_prio_static,80,10,12,58485.562500
../main_prio_static,80,10,13,67703.337500
../main_prio_static,80,10,14,59304.562500
../main_prio_static,80,10,15,57820.575000
